task,student,buckets,origin,eval_day,arm,seed,teacher,n,base_rate,logloss,ne,cane,cane_mult,cal_mult,cal_clip_frac,cane_shift,ne_miscalibration,auc,pr_auc,ece,pred_mean,cal_ratio,n_train,eval_rows,secs,n_teacher,frac_censored,n_train_band0,n_train_band1,frac_sum_gt1,dom_auc,weight_p99,n_train_band2
1d,S1,64,52,53,oracle,0,n13,289729,0.1260177614253319,0.2909885541446166,0.7682949096901821,0.767766882153883,0.7679143779602141,0.9553421895340242,0.0,-0.0683204779501745,0.0005280275362991,0.819863012097955,0.4909545263520861,0.0063990233572138,0.1319085065078075,1.046745355701037,13398770.0,289729,7.4,,,,,,,,
1d,S1,64,52,53,A,0,n13,289729,0.1260177614253319,0.2911653966022522,0.7687618255124143,0.7683613590799078,0.7684747474655127,0.9609263016597436,0.0,-0.0595198944761659,0.0004004664325065,0.8194973845292575,0.4902708643104101,0.005843763365621,0.1311419629243886,1.0406625339245756,13168768.0,289729,6.5,,,,,,,,
1d,S1,64,52,53,B_teacher,0,n13,289729,0.1260177614253319,0.2716497951031204,0.7172349283964767,0.717234827529863,0.7172326293162541,0.999384534984936,0.0,-0.0009833534265396,1.0086661372810113e-07,0.8523679631920452,0.5390352771725346,0.0041131437354034,0.1260953687133366,1.0006158440455288,13168768.0,289729,0.0,,,,,,,,
1d,S1,64,52,53,B,0,n13,289729,0.1260177614253319,0.2897898447355496,0.7651299661758535,0.7651298871305563,0.7651328401453396,1.0005613926443857,0.0,0.0008452513418586,7.904529719660047e-08,0.822451577759054,0.492198264278846,0.0046786596689553,0.1259470556746941,0.9994389223404851,13398770.0,289729,20.2,13168768.0,,,,,,,
1d,S1,64,52,53,B_nofresh,0,n13,289729,0.1260177614253319,0.289997290260089,0.7656776830474333,0.7656747930981621,0.7656940542331208,1.0034020179846348,0.0,0.0051196908466934,2.8899492712231023e-06,0.8220844296785739,0.4916786811748846,0.0047494708273629,0.1255905002846642,0.9966095165012048,13168768.0,289729,19.5,13168768.0,,,,,,,
1d,S1,64,52,53,C,0,n13,289729,0.1260177614253319,0.291027202633043,0.7683969530059837,0.7678241237451859,0.7679717728487921,0.9535610380154416,0.0,-0.071159801800557,0.0005728292607977,0.8198243462107224,0.4908953032417786,0.0066677476368429,0.1321548976954858,1.0487005657039088,13398770.0,289729,7.5,,0.0171658303588628,,,,,,
1d,S1,64,52,53,D,0,n13,289729,0.1260177614253319,0.2914693805833419,0.7695644321509642,0.7688788963369592,0.768963870962325,0.9492678732354104,0.0,-0.0776589511140787,0.0006855358140049,0.8193107351234642,0.4909612288452043,0.0067400143905916,0.1327525822567057,1.0534434253965408,,289729,14.2,,,13394862.0,13168768.0,2.070900700346101e-05,,,
1d,S1,64,52,53,E,0,n13,289729,0.1260177614253319,0.2904877641899952,0.7669726777072418,0.7667620121374535,0.7668046154883241,0.971439787758116,0.0,-0.0432422608626496,0.0002106655697882,0.8206319309314447,0.4917942055364482,0.0043420570027591,0.1297226683664616,1.0293998790267742,13168768.0,289729,7.0,,,,,,0.6985609841512351,2.280380249023437,
7d,S1,64,52,53,oracle,0,n13,289729,0.1736381239019911,0.3588158073710981,0.7773166588931187,0.7773017132993796,0.7773298792551748,1.0071200298723522,0.0,0.011231397452518,1.494559373915738e-05,0.8135789063529032,0.5337935466522221,0.0060126876542108,0.1724105555958399,0.9929303065561564,13398770.0,289729,7.1,,,,,,,,
7d,S1,64,52,53,A,0,n13,289729,0.1736381239019911,0.3609747001668258,0.7819935524424264,0.7818274053502642,0.7817857066034436,0.9768147179766944,0.0,-0.0373225316052289,0.0001661470921622,0.8101147887367512,0.530520301249174,0.0067925060434445,0.1777595287074022,1.0237355985701464,11466237.0,289729,6.4,,,,,,,,
7d,S1,64,52,53,B_teacher,0,n13,289729,0.1736381239019911,0.3383586244653415,0.7329994667850739,0.7323585647252697,0.7331106387611243,1.0465164181422293,8.97390319919649e-05,0.0762611967569106,0.0006409020598041,0.8416030950897472,0.5762155491766352,0.0081931915468084,0.1659201144786937,0.9555511816768196,11466237.0,289729,0.1,,,,,,,,
7d,S1,64,52,53,B,0,n13,289729,0.1736381239019911,0.3575444218420577,0.7745624069028304,0.7733788601016656,0.7761507744123357,1.0661765553517812,0.0009629688432983,0.1005882933211821,0.0011835468011648,0.8161963956685349,0.5379513213583862,0.0116423338415709,0.1628605722292401,0.9379309599150336,13398770.0,289729,19.8,11466237.0,,,,,,,
7d,S1,64,52,53,B_nofresh,0,n13,289729,0.1736381239019911,0.3589115937598744,0.7775241646778738,0.7762595285174155,0.7789827726198316,1.0685225662589777,0.0008559723051541,0.104001270112693,0.0012646361604582,0.8142565283678762,0.5352027650844691,0.0120969994373145,0.1625030012327381,0.9358716713874532,11466237.0,289729,17.1,11466237.0,,,,,,,
7d,S1,64,52,53,C,0,n13,289729,0.1736381239019911,0.3590643087306179,0.7778549970670345,0.7778481945955217,0.7778814077171682,1.0047876774393376,0.0,0.0075871183849672,6.802471512856734e-06,0.8131795902308337,0.5334786059876058,0.0062726216775249,0.1728107617168447,0.9952351351963842,13398770.0,289729,7.7,,0.1442319750785827,,,,,,
7d,S1,64,52,53,D,0,n13,289729,0.1736381239019911,0.3607877438336337,0.7815885416561388,0.781344136092961,0.7802909012044806,0.9719296718248576,0.0,-0.0451555398271624,0.0002444055631777,0.8113920861715315,0.5342653758652741,0.0083504309346306,0.1786529714397698,1.02888102811229,,289729,6.3,,,13394862.0,13168768.0,0.0004072771407663,,,11466237.0
7d,S1,64,52,53,E,0,n13,289729,0.1736381239019911,0.3610735404164334,0.7822076739248439,0.7813092921838874,0.7814957476647637,0.9471528214414708,0.0,-0.086174922389864,0.0008983817409564,0.8101577559805413,0.5316214821413093,0.0105296484098676,0.1833264072821231,1.0557958307911717,11466237.0,289729,6.2,,,,,,0.7329977417685002,4.748776912689209,
1d,S2,160,52,53,oracle,0,n13,289729,0.1260177614253319,0.2860006548933521,0.7551253964903967,0.754461806664933,0.7545227331396904,0.9506667229031036,0.0,-0.0773871554278217,0.0006635898254636,0.8294985052700183,0.5041275099441771,0.0081002749000752,0.1325572447098017,1.0518933459101678,13398770.0,289729,7.2,,,,,,,,
1d,S2,160,52,53,A,0,n13,289729,0.1260177614253319,0.2862802229100921,0.7558635378403373,0.7552367824263635,0.7552795234111426,0.9519996896780736,0.0,-0.0752128381589534,0.0006267554139738,0.8290095317195814,0.5033918502952676,0.0080060092644587,0.1323716412848263,1.0504205104711304,13168768.0,289729,6.8,,,,,,,,
1d,S2,160,52,53,B_teacher,0,n13,289729,0.1260177614253319,0.2716497951031204,0.7172349283964767,0.717234827529863,0.7172326293162541,0.999384534984936,0.0,-0.0009833534265396,1.0086661372810113e-07,0.8523679631920452,0.5390352771725346,0.0041131437354034,0.1260953687133366,1.0006158440455288,13168768.0,289729,0.0,,,,,,,,
1d,S2,160,52,53,B,0,n13,289729,0.1260177614253319,0.284800284907628,0.7519560685679026,0.7519162814137074,0.7518571439423212,0.9876263886284676,0.0,-0.0191221446825235,3.9787154195281005e-05,0.8318359897371292,0.5052956659438451,0.0063875743600466,0.1275965920679122,1.0125286358424626,13398770.0,289729,19.7,13168768.0,,,,,,,
1d,S2,160,52,53,B_nofresh,0,n13,289729,0.1260177614253319,0.2850245000596104,0.752548062161774,0.7525129564725571,0.7524568123795209,0.9883674448892814,0.0,-0.0179588059873586,3.5105689216829994e-05,0.8314535824569519,0.5048107722982256,0.0064273052653034,0.1275009229380766,1.0117694640499026,13168768.0,289729,19.4,13168768.0,,,,,,,
1d,S2,160,52,53,C,0,n13,289729,0.1260177614253319,0.2860121827406401,0.7551558333796314,0.7544884057078847,0.7545284652099383,0.9505480319642824,0.0,-0.0776398906943843,0.0006674276717467,0.8294852485056499,0.5040990084974257,0.008119196060425,0.1325737965759811,1.0520246914125175,13398770.0,289729,8.0,,0.0171658303588628,,,,,,
1d,S2,160,52,53,D,0,n13,289729,0.1260177614253319,0.2869773818856834,0.7577042414850772,0.7574012385952266,0.757372233754399,0.9661360446701852,0.0,-0.0522082522694852,0.0003030028898506,0.8282138672379674,0.5031168949616825,0.008173167734781,0.1304347996542777,1.0350509180530316,,289729,14.1,,,13394862.0,13168768.0,2.4160508473869413e-05,,,
1d,S2,160,52,53,E,0,n13,289729,0.1260177614253319,0.2858154391841238,0.7546363728344214,0.7540573730634021,0.7540701668383106,0.9538373668549932,0.0,-0.0723686219610091,0.0005789997710192,0.8299415363257412,0.504177522275841,0.0077965008866409,0.1321166121231333,1.0483967547813888,13168768.0,289729,6.7,,,,,,0.6985609841512351,2.280380249023437,
7d,S2,160,52,53,oracle,0,n13,289729,0.1736381239019911,0.3532879743479248,0.7653414989134801,0.7649548348134303,0.7649217338343814,0.9652988877323718,0.0,-0.0574272666137412,0.0003866641000498,0.8219965625311635,0.5461881353072853,0.0071606361018079,0.179880165727625,1.0359485675458988,13398770.0,289729,7.0,,,,,,,,
7d,S2,160,52,53,A,0,n13,289729,0.1736381239019911,0.355720860093815,0.7706119540623755,0.7704069561842127,0.7703332239133729,0.974524768880005,0.0,-0.0418215339525976,0.0002049978781627,0.81819020806994,0.5416969508097926,0.0071975644038842,0.1781772300169946,1.0261411838195482,11466237.0,289729,6.0,,,,,,,,
7d,S2,160,52,53,B_teacher,0,n13,289729,0.1736381239019911,0.3383586244653415,0.7329994667850739,0.7323585647252697,0.7331106387611243,1.0465164181422293,8.97390319919649e-05,0.0762611967569106,0.0006409020598041,0.8416030950897472,0.5762155491766352,0.0081931915468084,0.1659201144786937,0.9555511816768196,11466237.0,289729,0.0,,,,,,,,
7d,S2,160,52,53,B,0,n13,289729,0.1736381239019911,0.3526121220706408,0.7638773738016775,0.7631726921168781,0.7647838036241392,1.0499770026717146,0.0003520531255069,0.0782544551268891,0.0007046816847994,0.8232126439631833,0.5468641371647198,0.0091995313833359,0.1653732638525996,0.952401812092507,13398770.0,289729,19.3,11466237.0,,,,,,,
7d,S2,160,52,53,B_nofresh,0,n13,289729,0.1736381239019911,0.3541590410659232,0.7672285246715377,0.76649048011544,0.7679489073835012,1.0512432583654625,0.0002519595898235,0.0800189234519109,0.0007380445560977,0.8209622450150625,0.5441537864853685,0.0090204265837862,0.1651740665352512,0.9512546140413414,11466237.0,289729,17.3,11466237.0,,,,,,,
7d,S2,160,52,53,C,0,n13,289729,0.1736381239019911,0.3534983724536279,0.7657972925245832,0.7655151363831525,0.7653581332289242,0.9703085431883236,0.0,-0.0492013639817695,0.0002821561414306,0.821693834381063,0.5457682763558361,0.0073246223560081,0.1789514532474753,1.0306000158610515,13398770.0,289729,7.5,,0.1442319750785827,,,,,,
7d,S2,160,52,53,D,0,n13,289729,0.1736381239019911,0.356550299957622,0.7724088019448893,0.7723370253602844,0.7716343130925606,0.9847453936934684,0.0,-0.0246820429519081,7.17765846048879e-05,0.8188541225003776,0.5425712892605641,0.0117534988736266,0.176327937164275,1.0154909141024937,,289729,6.1,,,13394862.0,13168768.0,0.0004038256593048,,,11466237.0
7d,S2,160,52,53,E,0,n13,289729,0.1736381239019911,0.3557306572628417,0.7706331780512242,0.7700105516370053,0.7699341545235439,0.9563052875185823,0.0,-0.0728351878578235,0.0006226264142189,0.818193008574999,0.5428696323022542,0.0095018104943634,0.1815718538507162,1.045691175246763,11466237.0,289729,6.0,,,,,,0.7329977417685002,4.748776912689209,
1d,S3,896,52,53,oracle,0,n13,289729,0.1260177614253319,0.278259431750842,0.7346863027512991,0.7342829859872753,0.7343376007531929,0.9616886913742532,0.0,-0.0611675009566753,0.0004033167640238,0.8425011545597769,0.5232154657800093,0.0061883764778852,0.1310379986326475,1.0398375367927015,13398770.0,289729,6.9,,,,,,,,
1d,S3,896,52,53,A,0,n13,289729,0.1260177614253319,0.2785209405602927,0.7353767625108959,0.7349581994349705,0.7350064642668529,0.9609875990941577,0.0,-0.0622994912249731,0.0004185630759253,0.8421236128632222,0.5224757085031712,0.0061188761042791,0.1311335979195968,1.0405961543547662,13168768.0,289729,7.0,,,,,,,,
1d,S3,896,52,53,B_teacher,0,n13,289729,0.1260177614253319,0.2716497951031204,0.7172349283964767,0.717234827529863,0.7172326293162541,0.999384534984936,0.0,-0.0009833534265396,1.0086661372810113e-07,0.8523679631920452,0.5390352771725346,0.0041131437354034,0.1260953687133366,1.0006158440455288,13168768.0,289729,0.0,,,,,,,,
1d,S3,896,52,53,B,0,n13,289729,0.1260177614253319,0.2762573318126254,0.7294001732135084,0.7292959423299135,0.7292498098424817,0.9803652978043128,0.0,-0.0313618465425302,0.0001042308835949,0.8457339392411678,0.5270743722984294,0.0058027772180722,0.1285416382113577,1.020027944929979,13398770.0,289729,19.7,13168768.0,,,,,,,
1d,S3,896,52,53,B_nofresh,0,n13,289729,0.1260177614253319,0.2764269588883898,0.7298480383167889,0.7297389364832947,0.7296867881067228,0.9799209278243132,0.0,-0.0320883321593636,0.0001091018334942,0.8455179671861319,0.5265633348902242,0.0058644497709776,0.1285999286749851,1.020490502453364,13168768.0,289729,19.3,13168768.0,,,,,,,
1d,S3,896,52,53,C,0,n13,289729,0.1260177614253319,0.2782890047806149,0.734764384201291,0.7343228838640942,0.7343715397581577,0.9599868011709588,0.0,-0.0640119520626223,0.0004415003371968,0.8424643146387303,0.5232172638588148,0.0064856208547316,0.1312703062913154,1.0416809885096694,13398770.0,289729,7.4,,0.0171658303588628,,,,,,
1d,S3,896,52,53,D,0,n13,289729,0.1260177614253319,0.2787079167568051,0.7358704343683199,0.734984761676268,0.7351115445187361,0.9437772803930988,0.0,-0.0900524662304276,0.0008856726920518,0.8422064157219299,0.5226997138139389,0.0075071326819339,0.1335248941072659,1.0595720206185546,,289729,14.1,,,13394862.0,13168768.0,2.070900700346101e-05,,,
1d,S3,896,52,53,E,0,n13,289729,0.1260177614253319,0.2782132312090047,0.7345643198051901,0.7341697527200581,0.7341968990397209,0.9621425059807864,0.0,-0.0605817428747534,0.0003945670851319,0.8427310178136014,0.5232110391466154,0.006673589015418,0.1309761918239671,1.0393470757022865,13168768.0,289729,7.1,,,,,,0.6985609841512351,2.280380249023437,
7d,S3,896,52,53,oracle,0,n13,289729,0.1736381239019911,0.3436779340234508,0.7445228942606407,0.7443340008058555,0.7443325205348182,0.9758893142430404,0.0,-0.0407640776114165,0.0001888934547851,0.8350745585930212,0.5655528565807059,0.0063312409497788,0.1779280922208637,1.0247063733612674,13398770.0,289729,6.9,,,,,,,,
7d,S3,896,52,53,A,0,n13,289729,0.1736381239019911,0.3473667137097613,0.7525140413680204,0.7519715989500224,0.7520273092067002,0.9595762853429902,0.0,-0.068786189609301,0.0005424424179979,0.8301025170541787,0.5595621342348145,0.0088209891488553,0.1809529128160207,1.0421266295076903,11466237.0,289729,6.1,,,,,,,,
7d,S3,896,52,53,B_teacher,0,n13,289729,0.1736381239019911,0.3383586244653415,0.7329994667850739,0.7323585647252697,0.7331106387611243,1.0465164181422293,8.97390319919649e-05,0.0762611967569106,0.0006409020598041,0.8416030950897472,0.5762155491766352,0.0081931915468084,0.1659201144786937,0.9555511816768196,11466237.0,289729,0.0,,,,,,,,
7d,S3,896,52,53,B,0,n13,289729,0.1736381239019911,0.3427952796934803,0.7426107658074462,0.7419222405939142,0.7427201551588709,1.0486034608693915,1.7257506152300944e-05,0.0785417228373461,0.000688525213532,0.8362159915359028,0.5675539471196137,0.0088172662217611,0.165589882526259,0.9536493415450922,13398770.0,289729,19.3,11466237.0,,,,,,,
7d,S3,896,52,53,B_nofresh,0,n13,289729,0.1736381239019911,0.3446144707290031,0.7465517502027028,0.7456461712139826,0.7469083435785261,1.0559867857875476,0.0001760265627534,0.0902344206634258,0.0009055789887202,0.833681770866807,0.5654979772377383,0.0097087952634962,0.1644320991881475,0.9469815469842332,11466237.0,289729,16.9,11466237.0,,,,,,,
7d,S3,896,52,53,C,0,n13,289729,0.1736381239019911,0.3441454827891146,0.7455357633620833,0.7452691021544738,0.7451831205865037,0.9715182935263078,0.0,-0.0485229758185334,0.0002666612076094,0.8345852661949088,0.5646351490040724,0.0069932347985836,0.1787286199951408,1.0293166960040585,13398770.0,289729,7.4,,0.1442319750785827,,,,,,
7d,S3,896,52,53,D,0,n13,289729,0.1736381239019911,0.3450515005369505,0.7474985048973728,0.7470288527649233,0.7465807446994723,0.9622639707244148,0.0,-0.0639671237977475,0.0004696521324495,0.8339054434776962,0.563016055152868,0.0072173693570037,0.1804474958895866,1.039215880905503,,289729,6.1,,,13394862.0,13168768.0,0.0001380600442644,,,11466237.0
7d,S3,896,52,53,E,0,n13,289729,0.1736381239019911,0.3473291402188131,0.7524326444511433,0.7513227323152092,0.7514483884387988,0.9430282554187716,0.0,-0.0983376445217741,0.0011099121359341,0.8305940669840732,0.5599183588257646,0.0115738863923394,0.1841282304154116,1.0604136135411224,11466237.0,289729,6.5,,,,,,0.7329977417685002,4.748776912689209,
1d,S4,131072,52,53,oracle,0,n13,289729,0.1260177614253319,0.274108788836779,0.7237273912154474,0.7234267385052261,0.7235113743367789,0.966921228783998,0.0,-0.0530582456624312,0.0003006527102212,0.8491413740756308,0.5324836139083174,0.0051695015312233,0.1303288806512316,1.0342104095259157,13398770.0,289729,7.2,,,,,,,,
1d,S4,131072,52,53,A,0,n13,289729,0.1260177614253319,0.274382573214574,0.7244502620666082,0.7240850012869546,0.7241956431446661,0.9636097243933376,0.0,-0.0584192249466756,0.0003652607796535,0.8488009505513454,0.5317722588250953,0.0053031604726506,0.1307767639068496,1.0377645375357465,13168768.0,289729,7.4,,,,,,,,
1d,S4,131072,52,53,B_teacher,0,n13,289729,0.1260177614253319,0.2716497951031204,0.7172349283964767,0.717234827529863,0.7172326293162541,0.999384534984936,0.0,-0.0009833534265396,1.0086661372810113e-07,0.8523679631920452,0.5390352771725346,0.0041131437354034,0.1260953687133366,1.0006158440455288,13168768.0,289729,0.0,,,,,,,,
1d,S4,131072,52,53,B,0,n13,289729,0.1260177614253319,0.273862179648038,0.7230762708133082,0.7230512463545484,0.7230172531720629,0.9903469170606424,0.0,-0.0154502014829374,2.5024458759737023e-05,0.8497107026852451,0.5325510233812607,0.0054784834439332,0.1272460783735801,1.0097471732107854,13398770.0,289729,19.9,13168768.0,,,,,,,
1d,S4,131072,52,53,B_nofresh,0,n13,289729,0.1260177614253319,0.2738911012634449,0.723152632338807,0.7231199836873841,0.7230853464787992,0.9889821094008822,0.0,-0.0176394272794928,3.26486514229396e-05,0.8496635654679349,0.5325038606489779,0.0055052145336183,0.127421679550576,1.0111406369178837,13168768.0,289729,19.6,13168768.0,,,,,,,
1d,S4,131072,52,53,C,0,n13,289729,0.1260177614253319,0.2741420318533866,0.7238151625043129,0.7234884314836614,0.7235621406264376,0.9655768010738184,0.0,-0.0553414444458964,0.0003267310206515,0.8490999647232831,0.5324624209850669,0.0052537024366349,0.1305103449929488,1.03565039972781,13398770.0,289729,7.8,,0.0171658303588628,,,,,,
1d,S4,131072,52,53,D,0,n13,289729,0.1260177614253319,0.274674046964142,0.7252198380341568,0.7245131936501716,0.7248244202666403,0.9497134065079976,0.0,-0.0807647342625661,0.0007066443839851,0.8487161136194149,0.5317788943434502,0.0066977978759024,0.1326903048454236,1.0529492298912586,,289729,14.3,,,13394862.0,13168768.0,0.0,,,
1d,S4,131072,52,53,E,0,n13,289729,0.1260177614253319,0.2744107280286433,0.7245245990122532,0.7239311924107484,0.7241144457568893,0.9539841266739344,0.0,-0.0744007395432306,0.0005934066015047,0.8489731332731683,0.5317100297740088,0.0063856885111369,0.1320962874557388,1.0482354706325148,13168768.0,289729,7.5,,,,,,0.6985609841512351,2.280380249023437,
7d,S4,131072,52,53,oracle,0,n13,289729,0.1736381239019911,0.3382871075189401,0.7328445368385973,0.7325944362288983,0.7326338849071029,0.9724875913359234,0.0,-0.0471518929366317,0.0002501006096989,0.8419099258844897,0.5755054833974352,0.0053839489709266,0.1785504776091399,1.028290755490548,13398770.0,289729,7.2,,,,,,,,
7d,S4,131072,52,53,A,0,n13,289729,0.1736381239019911,0.3411298405261355,0.7390028600726486,0.7383114299284799,0.7385841571345915,0.95462545527939,0.0,-0.0777547441323085,0.0006914301441687,0.8382802308092192,0.5711690745349148,0.0084123961282173,0.1818913616243059,1.0475312537180672,11466237.0,289729,6.2,,,,,,,,
7d,S4,131072,52,53,B_teacher,0,n13,289729,0.1736381239019911,0.3383586244653415,0.7329994667850739,0.7323585647252697,0.7331106387611243,1.0465164181422293,8.97390319919649e-05,0.0762611967569106,0.0006409020598041,0.8416030950897472,0.5762155491766352,0.0081931915468084,0.1659201144786937,0.9555511816768196,11466237.0,289729,0.0,,,,,,,,
7d,S4,131072,52,53,B,0,n13,289729,0.1736381239019911,0.3401810690261873,0.736947499418958,0.7363504918525581,0.737132746434989,1.0449491059019784,3.10635110741417e-05,0.0734159274911322,0.0005970075663999,0.8393360006681354,0.5729654902958283,0.0079008385881902,0.166168976959036,0.9569844065628638,13398770.0,289729,19.9,11466237.0,,,,,,,
7d,S4,131072,52,53,B_nofresh,0,n13,289729,0.1736381239019911,0.3405058865424495,0.7376511642556352,0.7369519826316955,0.7379525552901011,1.048794549251739,5.522401968736302e-05,0.0794615891765632,0.0006991816239396,0.8391406363509383,0.5721533607852586,0.0085185550663062,0.1655597123629914,0.9534755884395552,11466237.0,289729,17.1,11466237.0,,,,,,,
7d,S4,131072,52,53,C,0,n13,289729,0.1736381239019911,0.3387639195487276,0.7338774733099026,0.7336256956583149,0.7335471744492496,0.972472517773786,0.0,-0.0474427404987574,0.0002517776515876,0.841395320595262,0.5745053009774662,0.005824768638464,0.1785532451852612,1.028306694249037,13398770.0,289729,7.8,,0.1442319750785827,,,,,,
7d,S4,131072,52,53,D,0,n13,289729,0.1736381239019911,0.3401381837354135,0.7368545953432313,0.7364431672409122,0.7363304733042519,0.9647224486479928,0.0,-0.0600740572618072,0.000411428102319,0.8401179393898339,0.5723532683860129,0.0069246066767618,0.1799876473749893,1.0365675655225468,,289729,6.5,,,13394862.0,13168768.0,3.451501106610522e-05,,,11466237.0
7d,S4,131072,52,53,E,0,n13,289729,0.1736381239019911,0.3414240765441712,0.73964027501861,0.7388955211526224,0.7390937362059611,0.9530831707044348,0.0,-0.0808814369299936,0.0007447538659876,0.8380277193018528,0.5706171637642085,0.0088810087466477,0.1821856992539834,1.0492263747149038,11466237.0,289729,6.6,,,,,,0.7329977417685002,4.748776912689209,
1d,S0,36,53,54,oracle,0,n13,290352,0.1404777649198214,0.3072804439721199,0.7571657598756062,0.757079582234327,0.7569917902287616,1.018406688858552,0.0,0.0274845483299119,8.61776412791615e-05,0.8259435209639326,0.5203502054726493,0.0074391119885233,0.1379387689188013,0.9819259937509028,13664066.0,290352,7.0,,,,,,,,
1d,S0,36,53,54,A,0,n13,290352,0.1404777649198214,0.3073619668936299,0.7573666394500251,0.7572819316739289,0.7571886886532806,1.018250021760339,0.0,0.0272441009724153,8.470777609626001e-05,0.8256420147015888,0.520369407638578,0.0073498624478683,0.1379599920626223,0.9820770720644928,13398770.0,290352,7.0,,,,,,,,
1d,S0,36,53,54,B_teacher,0,n13,290352,0.1404777649198214,0.2816899736064882,0.6941086134802898,0.6939400496803483,0.6941104390866859,1.024575949484055,0.0,0.0404832893414331,0.0001685637999415,0.8627078264485417,0.5788167473137771,0.0055023767009054,0.137108200705435,0.9760135405321289,13398770.0,290352,33.0,,,,,,,,
1d,S0,36,53,54,B,0,n13,290352,0.1404777649198214,0.3069501693683696,0.7563519345046077,0.7558575777983348,0.7562567312657954,1.0443873762424525,0.0,0.0668246623706004,0.0004943567062728,0.8266404702377195,0.5205719515317868,0.0069576731467468,0.1345073371388681,0.957499126040616,13664066.0,290352,20.4,13398770.0,,,,,,,
1d,S0,36,53,54,B_nofresh,0,n13,290352,0.1404777649198214,0.3071119773786807,0.7567506435259089,0.7561991458008033,0.7566053505990427,1.0469955398593804,0.0,0.0705643389513379,0.0005514977251056,0.826325483320856,0.5203062810570588,0.0072873892566648,0.1341722668070665,0.9551139063441548,13398770.0,290352,19.9,13398770.0,,,,,,,
1d,S0,36,53,54,C,0,n13,290352,0.1404777649198214,0.3072712602571944,0.757143130402672,0.7570606769417079,0.7569776499597753,1.0179957586341883,0.0,0.026887873670549,8.245346096413808e-05,0.8259240384230784,0.52038232250028,0.0073495840865136,0.1379944501029119,0.9823223638393812,13664066.0,290352,7.9,,0.0194155238568782,,,,,,
1d,S0,36,53,54,D,0,n13,290352,0.1404777649198214,0.3080899167577623,0.7591603712765685,0.7591500627337808,0.7591840535324984,0.9937403616167432,0.0,-0.0094649168966091,1.0308542787718087e-05,0.8236684685908249,0.5210074368317563,0.0074613739430389,0.1413626439518611,1.006299068272796,,290352,14.5,,,13660932.0,13398770.0,0.0,,,
1d,S0,36,53,54,E,0,n13,290352,0.1404777649198214,0.3082084564422496,0.7594524633769312,0.759140867935419,0.7591023174287782,1.035439146840148,0.0,0.052361790053755,0.0003115954415121,0.8252493903255675,0.5176618233432319,0.0090967917451735,0.1356697449082524,0.9657738004707492,13398770.0,290352,8.2,,,,,,0.7007346652424113,2.819201231002808,
7d,S0,36,53,54,oracle,0,n13,290352,0.1881233812751419,0.3728522143383922,0.7711678067848492,0.770805820004982,0.7708182525339593,1.0348525472645471,0.0,0.0550246909956558,0.0003619867798672,0.8164787005629429,0.5576923555049909,0.0095185444975965,0.1817876196685347,0.9663212431986818,13664066.0,290352,7.0,,,,,,,,
7d,S0,36,53,54,A,0,n13,290352,0.1881233812751419,0.373745873206931,0.7730161556028594,0.7730160758111284,0.7730144091419417,1.0005042396476391,0.0,0.0008145574975288,7.979173100025606e-08,0.8143181763467808,0.5568137089300085,0.0062259018523481,0.1880285698153521,0.9994960144818412,11754084.0,290352,6.4,,,,,,,,
7d,S0,36,53,54,B_teacher,0,n13,290352,0.1881233812751419,0.3450759740960523,0.7137183899792567,0.7122319061380434,0.7160194903131701,1.0695536327632724,0.0017013831487298,0.1166224632356311,0.0014864838412133,0.8511452864273593,0.6112550237045519,0.0122337619868496,0.1758896192882922,0.9349694763940212,11754084.0,290352,28.2,,,,,,,,
7d,S0,36,53,54,B,0,n13,290352,0.1881233812751419,0.3727742837896317,0.7710066235383561,0.768139611943138,0.7737327698334958,1.1023520641857183,0.0015567311401333,0.1568792938021354,0.0028670115952181,0.8179444480714211,0.5600734628155692,0.0177713564838105,0.1706563514389608,0.9071512019516892,13664066.0,290352,20.6,11754084.0,,,,,,,
7d,S0,36,53,54,B_nofresh,0,n13,290352,0.1881233812751419,0.3735079759737218,0.7725241143046747,0.7701664982446083,0.774289301954214,1.0923367721705148,0.0009436821513197,0.141850255796331,0.0023576160600664,0.8163882999713812,0.5587376021878949,0.0163842770887048,0.1722210458056205,0.9154685857667886,11754084.0,290352,17.6,11754084.0,,,,,,,
7d,S0,36,53,54,C,0,n13,290352,0.1881233812751419,0.3728553633557261,0.7711743198768936,0.7707878480913307,0.7709051093650843,1.0359781544455624,0.0,0.0569619345687412,0.0003864717855628,0.8163215119504648,0.5579284906624307,0.0093193518777728,0.1815901044514035,0.9652713193891456,13664066.0,290352,7.7,,0.1397813856601715,,,,,,
7d,S0,36,53,54,D,0,n13,290352,0.1881233812751419,0.3752140390370113,0.7760527534280554,0.7760519409021039,0.7759360232853098,0.9983884811225928,0.0,-0.002586993970069,8.125259514102368e-07,0.8123134427205432,0.5568293687856497,0.0099889377320329,0.1884270349990567,1.001614120062358,,290352,6.2,,,13660932.0,13398770.0,3.788504909607582e-05,,,11754084.0
7d,S0,36,53,54,E,0,n13,290352,0.1881233812751419,0.373559579197532,0.7726308449164249,0.7726170803117668,0.7726066970141804,1.0066514689616266,0.0,0.0107001767810158,1.3764604658073054e-05,0.8146013711295113,0.5570071767082954,0.0053769869701406,0.1868803524115387,0.993392480747594,11754084.0,290352,8.6,,,,,,0.7376794905160001,4.681272506713867,
